         Datum/Zeit;Psychro T;Psychro Tf;Pyranometer CM3;Temperatur; Feuchte;   Regen;Wind (m/s);   Druck;Windmax (m/s)
11.12.2007 08:08:00;    4.32;    3.74;    0.06;    4.55;   0.997;       0;    1.74; 1011.64;    2.93
11.12.2007 08:09:00;    4.30;    3.73;    0.07;    4.55;   0.997;       3;    2.21; 1011.66;    2.99
11.12.2007 08:10:00;    4.31;    3.73;    0.07;    4.55;   0.997;       0;    1.68; 1011.66;    2.60
11.12.2007 08:11:00;    4.33;    3.75;    0.09;    4.56;   0.997;       0;    1.33; 1011.68;    1.91
11.12.2007 08:12:00;    4.30;    3.74;    0.10;    4.56;   0.997;       5;    1.20; 1011.69;    1.70
11.12.2007 08:13:00;    4.31;    3.75;    0.10;    4.57;   0.998;       0;    2.21; 1011.69;    3.22
11.12.2007 08:14:00;    4.29;    3.72;    0.10;    4.54;   0.997;       3;    1.65; 1011.71;    2.17
11.12.2007 08:15:00;    4.34;    3.76;    0.10;    4.55;   0.997;       0;    1.61; 1011.72;    3.31
11.12.2007 08:16:00;    4.30;    3.74;    0.11;    4.55;   0.997;       4;    3.11; 1011.72;    4.15
11.12.2007 08:17:00;    4.28;    3.71;    0.12;    4.54;   0.997;       0;    2.84; 1011.73;    3.66
11.12.2007 08:18:00;    4.31;    3.72;    0.12;    4.53;   0.997;       4;    1.76; 1011.75;    2.21
11.12.2007 08:19:00;    4.30;    3.73;    0.11;    4.54;   0.997;       0;    2.38; 1011.75;    3.03
11.12.2007 08:20:00;    4.31;    3.72;    0.10;    4.54;   0.997;       3;    2.08; 1011.77;    2.55
11.12.2007 08:21:00;    4.30;    3.74;    0.10;    4.55;   0.997;       0;    1.78; 1011.79;    2.85
11.12.2007 08:22:00;    4.33;    3.74;    0.09;    4.55;   0.998;       3;    1.79; 1011.81;    2.30
11.12.2007 08:23:00;    4.32;    3.76;    0.10;    4.56;   0.998;       0;    1.42; 1011.83;    1.75
11.12.2007 08:24:00;    4.28;    3.72;    0.12;    4.55;   0.998;       0;    1.21; 1011.84;    1.64
11.12.2007 08:25:00;    4.27;    3.70;    0.11;    4.53;   0.997;       4;    1.52; 1011.85;    1.91
11.12.2007 08:26:00;    4.29;    3.70;    0.10;    4.53;   0.997;       0;    1.38; 1011.87;    1.85
11.12.2007 08:27:00;    4.33;    3.75;    0.10;    4.54;   0.997;       0;    1.82; 1011.90;    3.09
11.12.2007 08:28:00;    4.34;    3.75;    0.09;    4.55;   0.998;       4;    1.59; 1011.91;    2.58
11.12.2007 08:29:00;    4.36;    3.78;    0.09;    4.57;   0.998;       0;    1.60; 1011.94;    2.40
11.12.2007 08:30:00;    4.38;    3.80;    0.10;    4.58;   0.998;       0;    2.25; 1011.96;    2.86
11.12.2007 08:31:00;    4.35;    3.80;    0.12;    4.60;   0.998;       0;    2.22; 1011.97;    2.72
11.12.2007 08:32:00;    4.33;    3.76;    0.14;    4.58;   0.998;       3;    2.06; 1011.99;    2.80
11.12.2007 08:33:00;    4.30;    3.75;    0.17;    4.58;   0.998;       0;    2.11; 1012.00;    4.00
11.12.2007 08:34:00;    4.20;    3.65;    0.18;    4.51;   0.997;       0;    2.70; 1012.00;    4.00
11.12.2007 08:35:00;    4.17;    3.60;    0.20;    4.46;   0.997;       0;    1.92; 1012.02;    2.83
11.12.2007 08:36:00;    4.17;    3.58;    0.21;    4.43;   0.997;       3;    2.21; 1012.05;    2.84
11.12.2007 08:37:00;    4.15;    3.54;    0.21;    4.41;   0.997;       0;    2.41; 1012.06;    3.53
11.12.2007 08:38:00;    4.19;    3.55;    0.20;    4.40;   0.997;       3;    2.25; 1012.07;    3.26
11.12.2007 08:39:00;    4.13;    3.50;    0.19;    4.37;   0.996;       0;    3.08; 1012.07;    3.80
11.12.2007 08:40:00;    4.10;    3.46;    0.19;    4.34;   0.996;       5;    3.89; 1012.08;    4.72
11.12.2007 08:41:00;    4.12;    3.45;    0.18;    4.32;   0.996;       3;    3.35; 1012.09;    4.27
11.12.2007 08:42:00;    4.12;    3.44;    0.17;    4.30;   0.996;       0;    2.27; 1012.11;    3.98
11.12.2007 08:43:00;    4.16;    3.48;    0.15;    4.32;   0.995;       4;    1.90; 1012.13;    2.67
11.12.2007 08:44:00;    4.18;    3.50;    0.14;    4.34;   0.995;       0;    1.98; 1012.15;    3.46
11.12.2007 08:45:00;    4.19;    3.51;    0.13;    4.35;   0.995;       5;    2.44; 1012.17;    3.26
11.12.2007 08:46:00;    4.24;    3.56;    0.12;    4.38;   0.995;       0;    1.70; 1012.19;    2.20
11.12.2007 08:47:00;    4.23;    3.57;    0.11;    4.40;   0.995;       4;    1.86; 1012.22;    2.83
11.12.2007 08:48:00;    4.18;    3.52;    0.10;    4.38;   0.995;       0;    2.45; 1012.24;    3.47
11.12.2007 08:49:00;    4.24;    3.56;    0.09;    4.40;   0.995;       0;    2.05; 1012.27;    2.71
11.12.2007 08:50:00;    4.24;    3.57;    0.08;    4.41;   0.994;       3;    2.07; 1012.30;    2.78
11.12.2007 08:51:00;    4.25;    3.58;    0.09;    4.43;   0.994;       0;    1.98; 1012.32;    2.81
11.12.2007 08:52:00;    4.18;    3.54;    0.09;    4.41;   0.994;       0;    2.97; 1012.32;    4.31
11.12.2007 08:53:00;    4.17;    3.50;    0.09;    4.38;   0.994;       0;    2.76; 1012.34;    3.33
11.12.2007 08:54:00;    4.13;    3.47;    0.10;    4.36;   0.993;       3;    2.35; 1012.35;    3.66
11.12.2007 08:55:00;    4.15;    3.46;    0.10;    4.34;   0.993;       0;    2.92; 1012.35;    3.45
11.12.2007 08:56:00;    4.22;    3.50;    0.12;    4.35;   0.993;       0;    1.94; 1012.36;    2.59
11.12.2007 08:57:00;    4.15;    3.50;    0.15;    4.36;   0.993;       0;    2.77; 1012.37;    4.24
11.12.2007 08:58:00;    4.18;    3.50;    0.17;    4.35;   0.993;       4;    2.88; 1012.39;    4.50
11.12.2007 08:59:00;    4.16;    3.50;    0.18;    4.36;   0.992;       0;    3.60; 1012.41;    4.94
11.12.2007 09:00:00;    4.10;    3.43;    0.19;    4.33;   0.992;       0;    3.75; 1012.43;    4.77
11.12.2007 09:01:00;    4.08;    3.41;    0.25;    4.31;   0.992;       0;    3.33; 1012.45;    3.72
11.12.2007 09:02:00;    4.13;    3.42;    0.31;    4.29;   0.991;       3;    2.60; 1012.46;    3.43
11.12.2007 09:03:00;    4.15;    3.47;    0.34;    4.32;   0.991;       0;    1.83; 1012.47;    2.36
11.12.2007 09:04:00;    4.15;    3.48;    0.35;    4.33;   0.991;       0;    1.94; 1012.48;    2.36
11.12.2007 09:05:00;    4.13;    3.47;    0.34;    4.34;   0.991;       4;    1.87; 1012.50;    2.22
11.12.2007 09:06:00;    4.19;    3.50;    0.32;    4.35;   0.991;       0;    1.24; 1012.52;    1.63
11.12.2007 09:07:00;    4.18;    3.54;    0.31;    4.38;   0.991;       3;    1.73; 1012.54;    2.42
11.12.2007 09:08:00;    4.17;    3.51;    0.34;    4.38;   0.991;       0;    1.20; 1012.56;    1.79
11.12.2007 09:09:00;    4.17;    3.52;    0.37;    4.39;   0.991;       5;    1.30; 1012.59;    1.96
11.12.2007 09:10:00;    4.16;    3.52;    0.36;    4.40;   0.991;       0;    1.22; 1012.62;    1.68
11.12.2007 09:11:00;    4.16;    3.50;    0.34;    4.39;   0.991;       4;    1.80; 1012.63;    2.56
11.12.2007 09:12:00;    4.13;    3.51;    0.30;    4.38;   0.991;       0;    1.94; 1012.65;    2.61
11.12.2007 09:13:00;    4.09;    3.48;    0.29;    4.36;   0.991;       5;    1.39; 1012.66;    2.89
11.12.2007 09:14:00;    4.09;    3.43;    0.31;    4.32;   0.990;       0;    2.51; 1012.68;    3.09
11.12.2007 09:15:00;    4.12;    3.45;    0.32;    4.32;   0.990;       5;    1.74; 1012.70;    2.95
11.12.2007 09:16:00;    4.15;    3.48;    0.36;    4.33;   0.990;       0;    1.98; 1012.73;    2.93
11.12.2007 09:17:00;    4.17;    3.50;    0.36;    4.35;   0.990;       5;    2.45; 1012.76;    2.95
11.12.2007 09:18:00;    4.15;    3.53;    0.35;    4.36;   0.991;       0;    2.40; 1012.77;    3.11
11.12.2007 09:19:00;    4.12;    3.49;    0.33;    4.35;   0.990;       4;    2.16; 1012.79;    2.83
11.12.2007 09:20:00;    4.19;    3.53;    0.30;    4.37;   0.990;       0;    1.76; 1012.81;    2.78
11.12.2007 09:21:00;    4.12;    3.50;    0.30;    4.36;   0.990;       5;    2.35; 1012.82;    2.67
11.12.2007 09:22:00;    4.15;    3.50;    0.32;    4.35;   0.990;       0;    2.40; 1012.84;    2.90
11.12.2007 09:23:00;    4.16;    3.51;    0.38;    4.36;   0.990;       4;    2.72; 1012.86;    3.22
11.12.2007 09:24:00;    4.19;    3.54;    0.42;    4.38;   0.990;       0;    2.35; 1012.88;    2.93
11.12.2007 09:25:00;    4.18;    3.54;    0.43;    4.39;   0.990;       4;    1.73; 1012.88;    2.55
11.12.2007 09:26:00;    4.23;    3.60;    0.46;    4.41;   0.991;       0;    1.61; 1012.90;    2.13
11.12.2007 09:27:00;    4.22;    3.61;    0.50;    4.44;   0.991;       4;    1.70; 1012.89;    2.62
11.12.2007 09:28:00;    4.15;    3.54;    0.50;    4.42;   0.991;       0;    2.29; 1012.90;    3.74
11.12.2007 09:29:00;    4.15;    3.52;    0.47;    4.39;   0.990;       4;    2.62; 1012.91;    3.33
11.12.2007 09:30:00;    4.21;    3.56;    0.46;    4.40;   0.990;       0;    2.07; 1012.94;    2.55
11.12.2007 09:31:00;    4.18;    3.56;    0.43;    4.41;   0.991;       3;    3.33; 1012.95;    4.10
11.12.2007 09:32:00;    4.19;    3.56;    0.40;    4.41;   0.991;       0;    3.34; 1012.96;    4.47
11.12.2007 09:33:00;    4.15;    3.52;    0.37;    4.39;   0.990;       0;    3.38; 1012.97;    4.23
11.12.2007 09:34:00;    4.22;    3.56;    0.35;    4.40;   0.990;       3;    2.17; 1013.01;    2.77
11.12.2007 09:35:00;    4.21;    3.60;    0.33;    4.43;   0.991;       0;    3.14; 1013.02;    3.94
11.12.2007 09:36:00;    4.18;    3.54;    0.32;    4.40;   0.990;       0;    2.72; 1013.03;    3.55
11.12.2007 09:37:00;    4.28;    3.63;    0.34;    4.44;   0.991;       0;    2.80; 1013.04;    3.84
11.12.2007 09:38:00;    4.22;    3.60;    0.34;    4.45;   0.991;       3;    2.38; 1013.06;    3.27
11.12.2007 09:39:00;    4.22;    3.58;    0.34;    4.44;   0.991;       0;    2.69; 1013.07;    3.21
11.12.2007 09:40:00;    4.23;    3.59;    0.31;    4.44;   0.991;       0;    3.00; 1013.08;    3.92
11.12.2007 09:41:00;    4.27;    3.63;    0.31;    4.46;   0.991;       0;    2.45; 1013.11;    3.06
11.12.2007 09:42:00;    4.22;    3.61;    0.31;    4.46;   0.991;       0;    1.91; 1013.12;    3.24
11.12.2007 09:43:00;    4.25;    3.62;    0.32;    4.46;   0.991;       4;    2.29; 1013.13;    3.29
11.12.2007 09:44:00;    4.28;    3.65;    0.29;    4.48;   0.991;       0;    1.61; 1013.13;    2.49
11.12.2007 09:45:00;    4.23;    3.62;    0.27;    4.47;   0.991;       0;    2.39; 1013.14;    3.36
11.12.2007 09:46:00;    4.25;    3.62;    0.23;    4.47;   0.991;       0;    2.25; 1013.15;    3.09
11.12.2007 09:47:00;    4.30;    3.66;    0.24;    4.49;   0.991;       0;    2.23; 1013.18;    3.62
11.12.2007 09:48:00;    4.28;    3.67;    0.29;    4.50;   0.991;       0;    3.19; 1013.18;    3.93
11.12.2007 09:49:00;    4.27;    3.63;    0.30;    4.49;   0.991;       3;    2.51; 1013.20;    3.54
11.12.2007 09:50:00;    4.31;    3.69;    0.33;    4.51;   0.991;       0;    2.75; 1013.22;    4.86
11.12.2007 09:51:00;    4.23;    3.61;    0.38;    4.47;   0.991;       0;    3.09; 1013.21;    3.80
11.12.2007 09:52:00;    4.21;    3.59;    0.44;    4.45;   0.990;       0;    2.19; 1013.21;    3.15
11.12.2007 09:53:00;    4.28;    3.62;    0.44;    4.46;   0.990;       0;    1.48; 1013.22;    1.96
11.12.2007 09:54:00;    4.29;    3.66;    0.44;    4.49;   0.991;       0;    2.16; 1013.22;    2.90
11.12.2007 09:55:00;    4.32;    3.69;    0.47;    4.51;   0.991;       3;    2.19; 1013.22;    3.26
11.12.2007 09:56:00;    4.30;    3.69;    0.46;    4.52;   0.991;       0;    2.42; 1013.25;    3.50
11.12.2007 09:57:00;    4.37;    3.74;    0.43;    4.55;   0.991;       0;    1.75; 1013.26;    2.61
11.12.2007 09:58:00;    4.34;    3.75;    0.44;    4.57;   0.991;       4;    3.31; 1013.27;    4.68
11.12.2007 09:59:00;    4.24;    3.65;    0.46;    4.53;   0.991;       0;    4.55; 1013.25;    5.61
11.12.2007 10:00:00;    4.27;    3.62;    0.42;    4.49;   0.990;       4;    2.98; 1013.27;    4.22
11.12.2007 10:01:00;    4.30;    3.64;    0.43;    4.49;   0.990;       0;    2.75; 1013.31;    3.53
11.12.2007 10:02:00;    4.33;    3.67;    0.42;    4.51;   0.991;       4;    1.90; 1013.31;    2.49
11.12.2007 10:03:00;    4.35;    3.70;    0.40;    4.54;   0.991;       0;    1.60; 1013.34;    1.89
11.12.2007 10:04:00;    4.37;    3.74;    0.38;    4.56;   0.991;       4;    1.79; 1013.35;    3.79
11.12.2007 10:05:00;    4.39;    3.73;    0.32;    4.57;   0.991;       0;    2.34; 1013.34;    3.79
11.12.2007 10:06:00;    4.38;    3.76;    0.26;    4.59;   0.991;       3;    2.02; 1013.36;    2.65
11.12.2007 10:07:00;    4.37;    3.73;    0.21;    4.58;   0.991;       0;    1.54; 1013.37;    3.06
11.12.2007 10:08:00;    4.39;    3.76;    0.19;    4.60;   0.991;       0;    2.39; 1013.39;    3.03
11.12.2007 10:09:00;    4.41;    3.77;    0.20;    4.61;   0.991;       3;    3.07; 1013.40;    3.82
11.12.2007 10:10:00;    4.35;    3.73;    0.25;    4.59;   0.991;       0;    2.47; 1013.41;    3.37
11.12.2007 10:11:00;    4.40;    3.74;    0.27;    4.59;   0.990;       0;    2.13; 1013.43;    3.62
11.12.2007 10:12:00;    4.38;    3.76;    0.24;    4.60;   0.991;       4;    1.52; 1013.41;    2.09
11.12.2007 10:13:00;    4.30;    3.70;    0.21;    4.57;   0.990;       0;    2.92; 1013.40;    4.70
11.12.2007 10:14:00;    4.34;    3.67;    0.20;    4.54;   0.990;       4;    2.47; 1013.44;    3.15
11.12.2007 10:15:00;    4.34;    3.70;    0.21;    4.56;   0.990;       0;    2.23; 1013.46;    2.56
11.12.2007 10:16:00;    4.36;    3.70;    0.21;    4.56;   0.990;       4;    1.89; 1013.46;    2.31
11.12.2007 10:17:00;    4.40;    3.75;    0.23;    4.59;   0.990;       0;    2.59; 1013.49;    2.87
11.12.2007 10:18:00;    4.38;    3.73;    0.28;    4.58;   0.990;       3;    2.57; 1013.49;    2.93
11.12.2007 10:19:00;    4.40;    3.76;    0.28;    4.60;   0.990;       0;    3.01; 1013.50;    4.27
11.12.2007 10:20:00;    4.40;    3.77;    0.34;    4.60;   0.990;       0;    3.59; 1013.51;    4.71
11.12.2007 10:21:00;    4.36;    3.72;    0.36;    4.58;   0.990;       5;    3.23; 1013.50;    5.12
11.12.2007 10:22:00;    4.39;    3.74;    0.33;    4.59;   0.990;       0;    2.34; 1013.52;    2.75
11.12.2007 10:23:00;    4.38;    3.75;    0.31;    4.60;   0.990;       3;    2.58; 1013.52;    3.20
11.12.2007 10:24:00;    4.39;    3.72;    0.31;    4.59;   0.990;       0;    2.13; 1013.53;    2.81
11.12.2007 10:25:00;    4.39;    3.76;    0.31;    4.61;   0.990;       3;    2.15; 1013.53;    3.08
11.12.2007 10:26:00;    4.41;    3.77;    0.35;    4.61;   0.990;       0;    1.81; 1013.55;    2.32
11.12.2007 10:27:00;    4.35;    3.74;    0.35;    4.61;   0.990;       4;    2.07; 1013.57;    2.86
11.12.2007 10:28:00;    4.37;    3.75;    0.34;    4.61;   0.990;       0;    1.85; 1013.60;    3.47
11.12.2007 10:29:00;    4.33;    3.69;    0.31;    4.58;   0.990;       4;    2.33; 1013.61;    4.31
11.12.2007 10:30:00;    4.35;    3.71;    0.29;    4.58;   0.990;       0;    2.48; 1013.62;    3.27
11.12.2007 10:31:00;    4.32;    3.68;    0.27;    4.56;   0.990;       3;    1.83; 1013.63;    2.48
11.12.2007 10:32:00;    4.33;    3.67;    0.26;    4.55;   0.990;       0;    1.64; 1013.65;    2.77
11.12.2007 10:33:00;    4.33;    3.68;    0.26;    4.55;   0.990;       0;    2.03; 1013.65;    2.77
11.12.2007 10:34:00;    4.36;    3.70;    0.25;    4.56;   0.990;       0;    2.49; 1013.66;    3.98
11.12.2007 10:35:00;    4.35;    3.71;    0.25;    4.56;   0.990;       0;    2.55; 1013.66;    3.87
11.12.2007 10:36:00;    4.31;    3.66;    0.24;    4.55;   0.990;       0;    3.04; 1013.69;    3.94
11.12.2007 10:37:00;    4.35;    3.67;    0.24;    4.54;   0.990;       0;    2.50; 1013.72;    3.87
11.12.2007 10:38:00;    4.39;    3.71;    0.26;    4.56;   0.990;       3;    2.53; 1013.74;    3.87
11.12.2007 10:39:00;    4.37;    3.72;    0.26;    4.58;   0.990;       0;    3.05; 1013.76;    4.63
11.12.2007 10:40:00;    4.33;    3.68;    0.24;    4.55;   0.989;       0;    3.30; 1013.78;    4.63
11.12.2007 10:41:00;    4.34;    3.67;    0.26;    4.55;   0.989;       0;    3.25; 1013.79;    3.93
11.12.2007 10:42:00;    4.36;    3.68;    0.25;    4.54;   0.989;       0;    2.82; 1013.80;    3.78
11.12.2007 10:43:00;    4.39;    3.72;    0.23;    4.57;   0.989;       0;    2.52; 1013.82;    3.26
11.12.2007 10:44:00;    4.37;    3.69;    0.22;    4.56;   0.989;       0;    2.65; 1013.83;    3.93
11.12.2007 10:45:00;    4.34;    3.70;    0.20;    4.56;   0.989;       0;    2.76; 1013.83;    4.56
11.12.2007 10:46:00;    4.31;    3.66;    0.19;    4.54;   0.989;       0;    2.63; 1013.85;    3.87
11.12.2007 10:47:00;    4.30;    3.62;    0.19;    4.51;   0.988;       0;    3.64; 1013.86;    5.58
11.12.2007 10:48:00;    4.31;    3.63;    0.19;    4.51;   0.988;       0;    2.76; 1013.87;    3.93
11.12.2007 10:49:00;    4.26;    3.59;    0.18;    4.49;   0.988;       0;    3.86; 1013.88;    6.42
11.12.2007 10:50:00;    4.26;    3.56;    0.18;    4.46;   0.988;       0;    4.13; 1013.88;    4.97
11.12.2007 10:51:00;    4.27;    3.56;    0.17;    4.46;   0.988;       0;    3.73; 1013.92;    4.68
11.12.2007 10:52:00;    4.29;    3.57;    0.19;    4.46;   0.987;       0;    3.95; 1013.92;    4.83
11.12.2007 10:53:00;    4.26;    3.57;    0.22;    4.46;   0.987;       0;    4.11; 1013.91;    5.12
11.12.2007 10:54:00;    4.28;    3.57;    0.24;    4.46;   0.987;       3;    3.90; 1013.93;    4.68
11.12.2007 10:55:00;    4.29;    3.58;    0.24;    4.46;   0.987;       0;    2.82; 1013.93;    4.06
11.12.2007 10:56:00;    4.26;    3.57;    0.24;    4.46;   0.986;       0;    4.49; 1013.94;    5.02
11.12.2007 10:57:00;    4.30;    3.60;    0.25;    4.47;   0.986;       0;    3.20; 1013.96;    4.37
11.12.2007 10:58:00;    4.27;    3.58;    0.24;    4.47;   0.986;       4;    3.30; 1013.97;    4.53
11.12.2007 10:59:00;    4.30;    3.59;    0.26;    4.48;   0.986;       0;    2.67; 1013.98;    4.09
11.12.2007 11:00:00;    4.26;    3.57;    0.26;    4.47;   0.986;       0;    3.83; 1013.98;    4.72
11.12.2007 11:01:00;    4.25;    3.55;    0.27;    4.46;   0.985;       0;    3.01; 1013.98;    4.19
11.12.2007 11:02:00;    4.28;    3.56;    0.26;    4.45;   0.985;       0;    2.35; 1013.99;    3.22
11.12.2007 11:03:00;    4.33;    3.62;    0.27;    4.49;   0.985;       3;    2.27; 1014.00;    2.91
11.12.2007 11:04:00;    4.29;    3.63;    0.27;    4.50;   0.986;       0;    2.40; 1014.01;    4.64
11.12.2007 11:05:00;    4.25;    3.56;    0.28;    4.47;   0.985;       0;    2.78; 1014.02;    3.42
11.12.2007 11:06:00;    4.29;    3.58;    0.30;    4.47;   0.985;       0;    2.72; 1014.03;    3.87
11.12.2007 11:07:00;    4.31;    3.61;    0.31;    4.49;   0.985;       0;    2.45; 1014.06;    3.83
11.12.2007 11:08:00;    4.28;    3.61;    0.31;    4.50;   0.985;       0;    3.07; 1014.07;    4.00
11.12.2007 11:09:00;    4.29;    3.60;    0.36;    4.49;   0.985;       0;    1.92; 1014.08;    2.32
11.12.2007 11:10:00;    4.28;    3.61;    0.41;    4.49;   0.985;       0;    2.53; 1014.11;    3.39
11.12.2007 11:11:00;    4.33;    3.63;    0.42;    4.50;   0.985;       0;    2.21; 1014.12;    2.93
11.12.2007 11:12:00;    4.31;    3.64;    0.43;    4.52;   0.985;       3;    3.30; 1014.14;    5.08
11.12.2007 11:13:00;    4.31;    3.62;    0.43;    4.51;   0.984;       0;    2.17; 1014.16;    3.18
11.12.2007 11:14:00;    4.29;    3.62;    0.39;    4.51;   0.985;       0;    3.31; 1014.17;    4.08
11.12.2007 11:15:00;    4.33;    3.62;    0.37;    4.51;   0.984;       0;    3.13; 1014.18;    3.79
11.12.2007 11:16:00;    4.33;    3.65;    0.34;    4.53;   0.985;       0;    3.00; 1014.21;    3.87
11.12.2007 11:17:00;    4.35;    3.64;    0.31;    4.52;   0.984;       0;    2.68; 1014.22;    3.38
11.12.2007 11:18:00;    4.32;    3.64;    0.30;    4.53;   0.984;       0;    2.96; 1014.23;    3.54
11.12.2007 11:19:00;    4.28;    3.58;    0.30;    4.51;   0.984;       0;    3.47; 1014.24;    4.24
11.12.2007 11:20:00;    4.32;    3.60;    0.32;    4.50;   0.984;       0;    2.22; 1014.25;    3.37
11.12.2007 11:21:00;    4.32;    3.62;    0.35;    4.52;   0.984;       0;    2.55; 1014.26;    3.03
11.12.2007 11:22:00;    4.30;    3.59;    0.37;    4.50;   0.984;       0;    2.68; 1014.26;    3.63
11.12.2007 11:23:00;    4.31;    3.59;    0.37;    4.50;   0.983;       0;    3.03; 1014.26;    3.90
11.12.2007 11:24:00;    4.30;    3.59;    0.35;    4.50;   0.983;       0;    3.35; 1014.28;    4.66
11.12.2007 11:25:00;    4.33;    3.58;    0.33;    4.49;   0.983;       0;    4.26; 1014.30;    4.95
11.12.2007 11:26:00;    4.34;    3.62;    0.30;    4.51;   0.983;       0;    2.29; 1014.33;    3.41
11.12.2007 11:27:00;    4.35;    3.62;    0.30;    4.53;   0.983;       0;    2.77; 1014.35;    3.31
11.12.2007 11:28:00;    4.33;    3.61;    0.32;    4.53;   0.983;       0;    2.47; 1014.36;    3.80
11.12.2007 11:29:00;    4.32;    3.60;    0.34;    4.52;   0.982;       0;    2.58; 1014.37;    2.92
11.12.2007 11:30:00;    4.35;    3.62;    0.39;    4.53;   0.982;       0;    2.85; 1014.37;    3.31
11.12.2007 11:31:00;    4.35;    3.63;    0.40;    4.54;   0.982;       0;    2.87; 1014.37;    4.24
11.12.2007 11:32:00;    4.35;    3.62;    0.43;    4.53;   0.982;       0;    3.30; 1014.38;    4.01
11.12.2007 11:33:00;    4.36;    3.64;    0.51;    4.54;   0.982;       0;    2.52; 1014.39;    2.84
11.12.2007 11:34:00;    4.39;    3.65;    0.59;    4.55;   0.982;       0;    3.12; 1014.40;    3.93
11.12.2007 11:35:00;    4.37;    3.64;    0.64;    4.56;   0.982;       0;    3.32; 1014.40;    4.01
11.12.2007 11:36:00;    4.46;    3.69;    0.68;    4.58;   0.982;       0;    1.95; 1014.42;    3.37
11.12.2007 11:37:00;    4.46;    3.72;    0.65;    4.62;   0.982;       0;    2.35; 1014.42;    3.12
11.12.2007 11:38:00;    4.48;    3.75;    0.58;    4.65;   0.982;       0;    1.92; 1014.43;    3.59
11.12.2007 11:39:00;    4.37;    3.67;    0.54;    4.63;   0.981;       0;    2.61; 1014.43;    3.59
11.12.2007 11:40:00;    4.39;    3.64;    0.55;    4.60;   0.981;       0;    2.02; 1014.42;    2.58
11.12.2007 11:41:00;    4.43;    3.65;    0.55;    4.60;   0.980;       0;    2.51; 1014.43;    3.37
11.12.2007 11:42:00;    4.48;    3.70;    0.54;    4.62;   0.980;       0;    2.11; 1014.44;    3.21
11.12.2007 11:43:00;    4.49;    3.73;    0.51;    4.65;   0.980;       0;    1.97; 1014.45;    2.52
11.12.2007 11:44:00;    4.52;    3.77;    0.43;    4.68;   0.980;       0;    2.16; 1014.46;    2.73
11.12.2007 11:45:00;    4.48;    3.75;    0.37;    4.68;   0.980;       0;    2.88; 1014.46;    3.62
11.12.2007 11:46:00;    4.48;    3.73;    0.36;    4.68;   0.980;       0;    2.77; 1014.46;    4.15
11.12.2007 11:47:00;    4.50;    3.74;    0.36;    4.68;   0.980;       0;    1.90; 1014.47;    3.05
11.12.2007 11:48:00;    4.53;    3.78;    0.41;    4.70;   0.980;       0;    1.68; 1014.49;    2.56
11.12.2007 11:49:00;    4.53;    3.79;    0.44;    4.71;   0.979;       0;    1.87; 1014.50;    2.17
11.12.2007 11:50:00;    4.53;    3.80;    0.45;    4.72;   0.979;       0;    2.53; 1014.51;    3.72
11.12.2007 11:51:00;    4.49;    3.76;    0.47;    4.71;   0.979;       0;    1.80; 1014.52;    2.46
11.12.2007 11:52:00;    4.51;    3.76;    0.47;    4.71;   0.979;       0;    2.70; 1014.53;    3.45
11.12.2007 11:53:00;    4.48;    3.73;    0.50;    4.69;   0.978;       0;    2.93; 1014.53;    3.94
11.12.2007 11:54:00;    4.53;    3.77;    0.52;    4.71;   0.979;       0;    2.11; 1014.54;    3.38
11.12.2007 11:55:00;    4.53;    3.79;    0.53;    4.71;   0.978;       0;    1.85; 1014.55;    2.69
11.12.2007 11:56:00;    4.63;    3.86;    0.55;    4.75;   0.979;       0;    1.52; 1014.56;    2.26
11.12.2007 11:57:00;    4.58;    3.87;    0.63;    4.78;   0.979;       0;    1.84; 1014.58;    2.78
11.12.2007 11:58:00;    4.60;    3.85;    0.71;    4.77;   0.978;       0;    1.87; 1014.58;    2.78
11.12.2007 11:59:00;    4.69;    3.97;    0.76;    4.83;   0.979;       0;    1.52; 1014.58;    2.17
11.12.2007 12:00:00;    4.60;    3.89;    0.83;    4.83;   0.978;       0;    2.26; 1014.59;    3.43
11.12.2007 12:01:00;    4.55;    3.84;    0.89;    4.80;   0.978;       3;    2.82; 1014.60;    3.75
11.12.2007 12:02:00;    4.54;    3.81;    0.92;    4.77;   0.977;       0;    3.05; 1014.61;    3.80
11.12.2007 12:03:00;    4.56;    3.82;    0.91;    4.76;   0.978;       0;    2.84; 1014.61;    3.79
11.12.2007 12:04:00;    4.62;    3.85;    0.90;    4.77;   0.977;       0;    2.49; 1014.62;    3.41
11.12.2007 12:05:00;    4.55;    3.80;    0.91;    4.76;   0.977;       0;    4.08; 1014.63;    4.84
11.12.2007 12:06:00;    4.56;    3.78;    0.93;    4.74;   0.976;       0;    2.98; 1014.64;    4.32
11.12.2007 12:07:00;    4.63;    3.82;    0.97;    4.76;   0.976;       0;    2.56; 1014.67;    3.34
11.12.2007 12:08:00;    4.65;    3.86;    1.03;    4.79;   0.976;       0;    3.02; 1014.69;    3.96
11.12.2007 12:09:00;    4.66;    3.87;    1.05;    4.82;   0.975;       0;    2.25; 1014.69;    2.89
11.12.2007 12:10:00;    4.70;    3.89;    1.03;    4.85;   0.975;       0;    2.19; 1014.70;    2.71
11.12.2007 12:11:00;    4.69;    3.95;    1.00;    4.89;   0.975;       0;    2.61; 1014.72;    4.61
